Any,Trimestre,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Tipus_Compravendes,N_compravendes,Tipus_Preu_Mitja,Valor,Tipus_Superficie,M2
2022,1,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Habitatge usat,24,Total. Milers d'euros,637.7,Habitatge nou protegit,68.0
2022,1,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Habitatge usat,24,Total. Milers d'euros,637.7,Habitatge usat,103.2
2022,1,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Habitatge usat,24,Usat. Milers d'euros,637.7,Total,101.7
2022,1,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Habitatge usat,24,Usat. Milers d'euros,637.7,Habitatge nou protegit,68.0
2022,1,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Habitatge usat,24,Usat. Milers d'euros,637.7,Habitatge usat,103.2
2022,1,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Habitatge usat,24,Total. Euros/m2 construït,6151.6,Total,101.7
2022,1,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Habitatge usat,24,Total. Euros/m2 construït,6151.6,Habitatge nou protegit,68.0
2022,1,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Habitatge usat,24,Total. Euros/m2 construït,6151.6,Habitatge usat,103.2
2022,1,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Habitatge usat,24,Usat. Euros/m2 construït,6151.6,Total,101.7
2022,1,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Habitatge usat,24,Usat. Euros/m2 construït,6151.6,Habitatge nou protegit,68.0
2022,1,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Habitatge usat,24,Usat. Euros/m2 construït,6151.6,Habitatge usat,103.2
2022,1,1,Ciutat Vella,1,el Raval,Habitatge usat,145,Total. Milers d'euros,226.1,Total,67.4
2022,1,1,Ciutat Vella,1,el Raval,Habitatge usat,145,Total. Milers d'euros,226.1,Habitatge usat,67.4
2022,1,1,Ciutat Vella,1,el Raval,Habitatge usat,145,Usat. Milers d'euros,226.1,Total,67.4
2022,1,1,Ciutat Vella,1,el Raval,Habitatge usat,145,Usat. Milers d'euros,226.1,Habitatge usat,67.4
2022,1,1,Ciutat Vella,1,el Raval,Habitatge usat,145,Total. Euros/m2 construït,3203.0,Total,67.4
2022,1,1,Ciutat Vella,1,el Raval,Habitatge usat,145,Total. Euros/m2 construït,3203.0,Habitatge usat,67.4
2022,1,1,Ciutat Vella,1,el Raval,Habitatge usat,145,Usat. Euros/m2 construït,3203.0,Total,67.4
2022,1,1,Ciutat Vella,1,el Raval,Habitatge usat,145,Usat. Euros/m2 construït,3203.0,Habitatge usat,67.4
2022,1,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Habitatge usat,8,Total. Milers d'euros,353.8,Total,137.7
2022,1,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Habitatge usat,8,Total. Milers d'euros,353.8,Habitatge usat,137.7
2022,1,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Habitatge usat,8,Usat. Milers d'euros,353.8,Total,137.7
2022,1,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Habitatge usat,8,Usat. Milers d'euros,353.8,Habitatge usat,137.7
2022,1,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Habitatge usat,8,Total. Euros/m2 construït,3747.0,Total,137.7
2022,1,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Habitatge usat,8,Total. Euros/m2 construït,3747.0,Habitatge usat,137.7
2022,1,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Habitatge usat,8,Usat. Euros/m2 construït,3747.0,Total,137.7
2022,1,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Habitatge usat,8,Usat. Euros/m2 construït,3747.0,Habitatge usat,137.7
2022,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Habitatge usat,57,Total. Milers d'euros,330.3,Total,78.9
2022,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Habitatge usat,57,Total. Milers d'euros,330.3,Habitatge usat,78.9
2022,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Habitatge usat,57,Usat. Milers d'euros,330.3,Total,78.9
2022,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Habitatge usat,57,Usat. Milers d'euros,330.3,Habitatge usat,78.9
2022,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Habitatge usat,57,Total. Euros/m2 construït,4323.7,Total,78.9
2022,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Habitatge usat,57,Total. Euros/m2 construït,4323.7,Habitatge usat,78.9
2022,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Habitatge usat,57,Usat. Euros/m2 construït,4323.7,Total,78.9
2022,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Habitatge usat,57,Usat. Euros/m2 construït,4323.7,Habitatge usat,78.9
2022,1,7,Horta-Guinardó,33,el Baix Guinardó,Habitatge usat,30,Total. Milers d'euros,279.9,Total,73.7
2022,1,7,Horta-Guinardó,33,el Baix Guinardó,Habitatge usat,30,Total. Milers d'euros,279.9,Habitatge usat,73.7
2022,1,7,Horta-Guinardó,33,el Baix Guinardó,Habitatge usat,30,Usat. Milers d'euros,279.9,Total,73.7
2022,1,7,Horta-Guinardó,33,el Baix Guinardó,Habitatge usat,30,Usat. Milers d'euros,279.9,Habitatge usat,73.7
2022,1,7,Horta-Guinardó,33,el Baix Guinardó,Habitatge usat,30,Total. Euros/m2 construït,3829.4,Total,73.7
2022,1,7,Horta-Guinardó,33,el Baix Guinardó,Habitatge usat,30,Total. Euros/m2 construït,3829.4,Habitatge usat,73.7
2022,1,7,Horta-Guinardó,33,el Baix Guinardó,Habitatge usat,30,Usat. Euros/m2 construït,3829.4,Total,73.7
2022,1,7,Horta-Guinardó,33,el Baix Guinardó,Habitatge usat,30,Usat. Euros/m2 construït,3829.4,Habitatge usat,73.7
2022,1,7,Horta-Guinardó,34,Can Baró,Habitatge usat,15,Total. Milers d'euros,234.2,Total,71.1
2022,1,7,Horta-Guinardó,34,Can Baró,Habitatge usat,15,Total. Milers d'euros,234.2,Habitatge usat,71.1
2022,1,7,Horta-Guinardó,34,Can Baró,Habitatge usat,15,Usat. Milers d'euros,234.2,Total,71.1
2022,1,7,Horta-Guinardó,34,Can Baró,Habitatge usat,15,Usat. Milers d'euros,234.2,Habitatge usat,71.1
2022,1,7,Horta-Guinardó,34,Can Baró,Habitatge usat,15,Total. Euros/m2 construït,3310.8,Total,71.1
2022,1,7,Horta-Guinardó,34,Can Baró,Habitatge usat,15,Total. Euros/m2 construït,3310.8,Habitatge usat,71.1
2022,1,7,Horta-Guinardó,34,Can Baró,Habitatge usat,15,Usat. Euros/m2 construït,3310.8,Total,71.1
2022,1,7,Horta-Guinardó,34,Can Baró,Habitatge usat,15,Usat. Euros/m2 construït,3310.8,Habitatge usat,71.1
2022,1,8,Nou Barris,45,Porta,Habitatge usat,41,Total. Milers d'euros,235.6,Total,64.6
2022,1,8,Nou Barris,45,Porta,Habitatge usat,41,Total. Milers d'euros,235.6,Habitatge usat,64.6
2022,1,8,Nou Barris,45,Porta,Habitatge usat,41,Usat. Milers d'euros,235.6,Total,64.6
2022,1,8,Nou Barris,45,Porta,Habitatge usat,41,Usat. Milers d'euros,235.6,Habitatge usat,64.6
2022,1,8,Nou Barris,45,Porta,Habitatge usat,41,Total. Euros/m2 construït,3459.2,Total,64.6
2022,1,8,Nou Barris,45,Porta,Habitatge usat,41,Total. Euros/m2 construït,3459.2,Habitatge usat,64.6
2022,1,8,Nou Barris,45,Porta,Habitatge usat,41,Usat. Euros/m2 construït,3459.2,Total,64.6
2022,1,8,Nou Barris,45,Porta,Habitatge usat,41,Usat. Euros/m2 construït,3459.2,Habitatge usat,64.6
2022,1,8,Nou Barris,46,el Turó de la Peira,Habitatge usat,39,Total. Milers d'euros,126.3,Total,61.7
2022,1,8,Nou Barris,46,el Turó de la Peira,Habitatge usat,39,Total. Milers d'euros,126.3,Habitatge usat,61.7
2022,1,8,Nou Barris,46,el Turó de la Peira,Habitatge usat,39,Usat. Milers d'euros,126.3,Total,61.7
2022,1,8,Nou Barris,46,el Turó de la Peira,Habitatge usat,39,Usat. Milers d'euros,126.3,Habitatge usat,61.7
2022,1,8,Nou Barris,46,el Turó de la Peira,Habitatge usat,39,Total. Euros/m2 construït,2086.6,Total,61.7
2022,1,8,Nou Barris,46,el Turó de la Peira,Habitatge usat,39,Total. Euros/m2 construït,2086.6,Habitatge usat,61.7
2022,1,8,Nou Barris,46,el Turó de la Peira,Habitatge usat,39,Usat. Euros/m2 construït,2086.6,Total,61.7
2022,1,8,Nou Barris,46,el Turó de la Peira,Habitatge usat,39,Usat. Euros/m2 construït,2086.6,Habitatge usat,61.7
2022,1,8,Nou Barris,48,la Guineueta,Habitatge usat,21,Total. Milers d'euros,225.6,Total,76.3
2022,1,8,Nou Barris,48,la Guineueta,Habitatge usat,21,Total. Milers d'euros,225.6,Habitatge usat,76.3
2022,1,8,Nou Barris,48,la Guineueta,Habitatge usat,21,Usat. Milers d'euros,225.6,Total,76.3
2022,1,8,Nou Barris,48,la Guineueta,Habitatge usat,21,Usat. Milers d'euros,225.6,Habitatge usat,76.3
2022,1,8,Nou Barris,48,la Guineueta,Habitatge usat,21,Total. Euros/m2 construït,2913.3,Total,76.3
2022,1,8,Nou Barris,48,la Guineueta,Habitatge usat,21,Total. Euros/m2 construït,2913.3,Habitatge usat,76.3
2022,1,8,Nou Barris,48,la Guineueta,Habitatge usat,21,Usat. Euros/m2 construït,2913.3,Total,76.3
2022,1,8,Nou Barris,48,la Guineueta,Habitatge usat,21,Usat. Euros/m2 construït,2913.3,Habitatge usat,76.3
2022,1,8,Nou Barris,49,Canyelles,Habitatge usat,13,Total. Milers d'euros,188.8,Total,70.3
2022,1,8,Nou Barris,49,Canyelles,Habitatge usat,13,Total. Milers d'euros,188.8,Habitatge usat,70.3
2022,1,8,Nou Barris,49,Canyelles,Habitatge usat,13,Usat. Milers d'euros,188.8,Total,70.3
2022,1,8,Nou Barris,49,Canyelles,Habitatge usat,13,Usat. Milers d'euros,188.8,Habitatge usat,70.3
2022,1,8,Nou Barris,49,Canyelles,Habitatge usat,13,Total. Euros/m2 construït,2709.8,Total,70.3
2022,1,8,Nou Barris,49,Canyelles,Habitatge usat,13,Total. Euros/m2 construït,2709.8,Habitatge usat,70.3
2022,1,8,Nou Barris,49,Canyelles,Habitatge usat,13,Usat. Euros/m2 construït,2709.8,Total,70.3
2022,1,8,Nou Barris,49,Canyelles,Habitatge usat,13,Usat. Euros/m2 construït,2709.8,Habitatge usat,70.3
2022,1,8,Nou Barris,50,les Roquetes,Habitatge usat,48,Total. Milers d'euros,127.6,Total,55.9
2022,1,8,Nou Barris,50,les Roquetes,Habitatge usat,48,Total. Milers d'euros,127.6,Habitatge usat,55.9
2022,1,8,Nou Barris,50,les Roquetes,Habitatge usat,48,Usat. Milers d'euros,127.6,Total,55.9
2022,1,8,Nou Barris,50,les Roquetes,Habitatge usat,48,Usat. Milers d'euros,127.6,Habitatge usat,55.9
2022,1,8,Nou Barris,50,les Roquetes,Habitatge usat,48,Total. Euros/m2 construït,2168.7,Total,55.9
2022,1,8,Nou Barris,50,les Roquetes,Habitatge usat,48,Total. Euros/m2 construït,2168.7,Habitatge usat,55.9
2022,1,8,Nou Barris,50,les Roquetes,Habitatge usat,48,Usat. Euros/m2 construït,2168.7,Total,55.9
2022,1,8,Nou Barris,50,les Roquetes,Habitatge usat,48,Usat. Euros/m2 construït,2168.7,Habitatge usat,55.9
2022,1,8,Nou Barris,51,Verdun,Habitatge usat,27,Total. Milers d'euros,162.3,Total,56.4
2022,1,8,Nou Barris,51,Verdun,Habitatge usat,27,Total. Milers d'euros,162.3,Habitatge usat,56.4
2022,1,8,Nou Barris,51,Verdun,Habitatge usat,27,Usat. Milers d'euros,162.3,Total,56.4
2022,1,8,Nou Barris,51,Verdun,Habitatge usat,27,Usat. Milers d'euros,162.3,Habitatge usat,56.4
2022,1,8,Nou Barris,51,Verdun,Habitatge usat,27,Total. Euros/m2 construït,2529.6,Total,56.4
2022,1,8,Nou Barris,51,Verdun,Habitatge usat,27,Total. Euros/m2 construït,2529.6,Habitatge usat,56.4
2022,1,8,Nou Barris,51,Verdun,Habitatge usat,27,Usat. Euros/m2 construït,2529.6,Total,56.4
2022,1,8,Nou Barris,51,Verdun,Habitatge usat,27,Usat. Euros/m2 construït,2529.6,Habitatge usat,56.4
2022,1,8,Nou Barris,52,la Prosperitat,Habitatge usat,62,Total. Milers d'euros,164.4,Total,58.0
2022,1,8,Nou Barris,52,la Prosperitat,Habitatge usat,62,Total. Milers d'euros,164.4,Habitatge usat,58.0
2022,1,8,Nou Barris,52,la Prosperitat,Habitatge usat,62,Usat. Milers d'euros,164.4,Total,58.0
2022,1,8,Nou Barris,52,la Prosperitat,Habitatge usat,62,Usat. Milers d'euros,164.4,Habitatge usat,58.0
2022,1,8,Nou Barris,52,la Prosperitat,Habitatge usat,62,Total. Euros/m2 construït,2592.9,Total,58.0
2022,1,8,Nou Barris,52,la Prosperitat,Habitatge usat,62,Total. Euros/m2 construït,2592.9,Habitatge usat,58.0
2022,1,8,Nou Barris,52,la Prosperitat,Habitatge usat,62,Usat. Euros/m2 construït,2592.9,Total,58.0
2022,1,8,Nou Barris,52,la Prosperitat,Habitatge usat,62,Usat. Euros/m2 construït,2592.9,Habitatge usat,58.0
2022,1,8,Nou Barris,53,la Trinitat Nova,Habitatge usat,16,Total. Milers d'euros,83.4,Total,54.9
2022,1,8,Nou Barris,53,la Trinitat Nova,Habitatge usat,16,Total. Milers d'euros,83.4,Habitatge usat,54.9
2022,1,8,Nou Barris,53,la Trinitat Nova,Habitatge usat,16,Usat. Milers d'euros,83.4,Total,54.9
2022,1,8,Nou Barris,53,la Trinitat Nova,Habitatge usat,16,Usat. Milers d'euros,83.4,Habitatge usat,54.9
2022,1,8,Nou Barris,53,la Trinitat Nova,Habitatge usat,16,Total. Euros/m2 construït,1686.4,Total,54.9
2022,1,8,Nou Barris,53,la Trinitat Nova,Habitatge usat,16,Total. Euros/m2 construït,1686.4,Habitatge usat,54.9
2022,1,8,Nou Barris,53,la Trinitat Nova,Habitatge usat,16,Usat. Euros/m2 construït,1686.4,Total,54.9
2022,1,8,Nou Barris,53,la Trinitat Nova,Habitatge usat,16,Usat. Euros/m2 construït,1686.4,Habitatge usat,54.9
2022,1,8,Nou Barris,55,Ciutat Meridiana,Habitatge usat,28,Total. Milers d'euros,94.1,Total,61.0
2022,1,8,Nou Barris,55,Ciutat Meridiana,Habitatge usat,28,Total. Milers d'euros,94.1,Habitatge usat,61.0
2022,1,8,Nou Barris,55,Ciutat Meridiana,Habitatge usat,28,Usat. Milers d'euros,94.1,Total,61.0
2022,1,8,Nou Barris,55,Ciutat Meridiana,Habitatge usat,28,Usat. Milers d'euros,94.1,Habitatge usat,61.0
2022,1,8,Nou Barris,55,Ciutat Meridiana,Habitatge usat,28,Total. Euros/m2 construït,1550.9,Total,61.0
2022,1,8,Nou Barris,55,Ciutat Meridiana,Habitatge usat,28,Total. Euros/m2 construït,1550.9,Habitatge usat,61.0
2022,1,8,Nou Barris,55,Ciutat Meridiana,Habitatge usat,28,Usat. Euros/m2 construït,1550.9,Total,61.0
2022,1,8,Nou Barris,55,Ciutat Meridiana,Habitatge usat,28,Usat. Euros/m2 construït,1550.9,Habitatge usat,61.0
2022,1,9,Sant Andreu,57,la Trinitat Vella,Habitatge usat,30,Total. Milers d'euros,108.3,Total,62.1
2022,1,9,Sant Andreu,57,la Trinitat Vella,Habitatge usat,30,Total. Milers d'euros,108.3,Habitatge usat,62.1
2022,1,9,Sant Andreu,57,la Trinitat Vella,Habitatge usat,30,Usat. Milers d'euros,108.3,Total,62.1
2022,1,9,Sant Andreu,57,la Trinitat Vella,Habitatge usat,30,Usat. Milers d'euros,108.3,Habitatge usat,62.1
2022,1,9,Sant Andreu,57,la Trinitat Vella,Habitatge usat,30,Total. Euros/m2 construït,1865.2,Total,62.1
2022,1,9,Sant Andreu,57,la Trinitat Vella,Habitatge usat,30,Total. Euros/m2 construït,1865.2,Habitatge usat,62.1
2022,1,9,Sant Andreu,57,la Trinitat Vella,Habitatge usat,30,Usat. Euros/m2 construït,1865.2,Total,62.1
2022,1,9,Sant Andreu,57,la Trinitat Vella,Habitatge usat,30,Usat. Euros/m2 construït,1865.2,Habitatge usat,62.1
2022,1,9,Sant Andreu,59,el Bon Pastor,Habitatge usat,32,Total. Milers d'euros,173.6,Total,70.3
2022,1,9,Sant Andreu,59,el Bon Pastor,Habitatge usat,32,Total. Milers d'euros,173.6,Habitatge usat,70.3
2022,1,9,Sant Andreu,59,el Bon Pastor,Habitatge usat,32,Usat. Milers d'euros,173.6,Total,70.3
2022,1,9,Sant Andreu,59,el Bon Pastor,Habitatge usat,32,Usat. Milers d'euros,173.6,Habitatge usat,70.3
2022,1,9,Sant Andreu,59,el Bon Pastor,Habitatge usat,32,Total. Euros/m2 construït,2346.6,Total,70.3
2022,1,9,Sant Andreu,59,el Bon Pastor,Habitatge usat,32,Total. Euros/m2 construït,2346.6,Habitatge usat,70.3
2022,1,9,Sant Andreu,59,el Bon Pastor,Habitatge usat,32,Usat. Euros/m2 construït,2346.6,Total,70.3
2022,1,9,Sant Andreu,59,el Bon Pastor,Habitatge usat,32,Usat. Euros/m2 construït,2346.6,Habitatge usat,70.3
2022,1,9,Sant Andreu,61,la Sagrera,Habitatge usat,43,Total. Milers d'euros,249.5,Total,67.2
2022,1,9,Sant Andreu,61,la Sagrera,Habitatge usat,43,Total. Milers d'euros,249.5,Habitatge usat,67.2
2022,1,9,Sant Andreu,61,la Sagrera,Habitatge usat,43,Usat. Milers d'euros,249.5,Total,67.2
2022,1,9,Sant Andreu,61,la Sagrera,Habitatge usat,43,Usat. Milers d'euros,249.5,Habitatge usat,67.2
2022,1,9,Sant Andreu,61,la Sagrera,Habitatge usat,43,Total. Euros/m2 construït,3150.1,Total,67.2
2022,1,9,Sant Andreu,61,la Sagrera,Habitatge usat,43,Total. Euros/m2 construït,3150.1,Habitatge usat,67.2
2022,1,9,Sant Andreu,61,la Sagrera,Habitatge usat,43,Usat. Euros/m2 construït,3150.1,Total,67.2
2022,1,9,Sant Andreu,61,la Sagrera,Habitatge usat,43,Usat. Euros/m2 construït,3150.1,Habitatge usat,67.2
2022,1,9,Sant Andreu,63,Navas,Habitatge usat,39,Total. Milers d'euros,269.2,Total,75.7
2022,1,9,Sant Andreu,63,Navas,Habitatge usat,39,Total. Milers d'euros,269.2,Habitatge usat,75.7
2022,1,9,Sant Andreu,63,Navas,Habitatge usat,39,Usat. Milers d'euros,269.2,Total,75.7
2022,1,9,Sant Andreu,63,Navas,Habitatge usat,39,Usat. Milers d'euros,269.2,Habitatge usat,75.7
2022,1,9,Sant Andreu,63,Navas,Habitatge usat,39,Total. Euros/m2 construït,3545.5,Total,75.7
2022,1,9,Sant Andreu,63,Navas,Habitatge usat,39,Total. Euros/m2 construït,3545.5,Habitatge usat,75.7
2022,1,9,Sant Andreu,63,Navas,Habitatge usat,39,Usat. Euros/m2 construït,3545.5,Total,75.7
2022,1,9,Sant Andreu,63,Navas,Habitatge usat,39,Usat. Euros/m2 construït,3545.5,Habitatge usat,75.7
2022,1,10,Sant Martí,64,el Camp de l'Arpa del Clot,Habitatge usat,67,Total. Milers d'euros,235.5,Total,67.1
2022,1,10,Sant Martí,64,el Camp de l'Arpa del Clot,Habitatge usat,67,Total. Milers d'euros,235.5,Habitatge usat,67.1
2022,1,10,Sant Martí,64,el Camp de l'Arpa del Clot,Habitatge usat,67,Usat. Milers d'euros,235.5,Total,67.1
2022,1,10,Sant Martí,64,el Camp de l'Arpa del Clot,Habitatge usat,67,Usat. Milers d'euros,235.5,Habitatge usat,67.1
2022,1,10,Sant Martí,64,el Camp de l'Arpa del Clot,Habitatge usat,67,Total. Euros/m2 construït,3617.7,Total,67.1
2022,1,10,Sant Martí,64,el Camp de l'Arpa del Clot,Habitatge usat,67,Total. Euros/m2 construït,3617.7,Habitatge usat,67.1
2022,1,10,Sant Martí,64,el Camp de l'Arpa del Clot,Habitatge usat,67,Usat. Euros/m2 construït,3617.7,Total,67.1
2022,1,10,Sant Martí,64,el Camp de l'Arpa del Clot,Habitatge usat,67,Usat. Euros/m2 construït,3617.7,Habitatge usat,67.1
2022,1,10,Sant Martí,72,Sant Martí de Provençals,Habitatge usat,68,Total. Milers d'euros,202.9,Total,71.4
2022,1,10,Sant Martí,72,Sant Martí de Provençals,Habitatge usat,68,Total. Milers d'euros,202.9,Habitatge usat,71.4
2022,1,10,Sant Martí,72,Sant Martí de Provençals,Habitatge usat,68,Usat. Milers d'euros,202.9,Total,71.4
2022,1,10,Sant Martí,72,Sant Martí de Provençals,Habitatge usat,68,Usat. Milers d'euros,202.9,Habitatge usat,71.4
2022,1,10,Sant Martí,72,Sant Martí de Provençals,Habitatge usat,68,Total. Euros/m2 construït,2870.6,Total,71.4
2022,1,10,Sant Martí,72,Sant Martí de Provençals,Habitatge usat,68,Total. Euros/m2 construït,2870.6,Habitatge usat,71.4
2022,1,10,Sant Martí,72,Sant Martí de Provençals,Habitatge usat,68,Usat. Euros/m2 construït,2870.6,Total,71.4
2022,1,10,Sant Martí,72,Sant Martí de Provençals,Habitatge usat,68,Usat. Euros/m2 construït,2870.6,Habitatge usat,71.4
2022,1,10,Sant Martí,73,la Verneda i la Pau,Habitatge usat,49,Total. Milers d'euros,160.7,Total,73.8
2022,1,10,Sant Martí,73,la Verneda i la Pau,Habitatge usat,49,Total. Milers d'euros,160.7,Habitatge usat,73.8
2022,1,10,Sant Martí,73,la Verneda i la Pau,Habitatge usat,49,Usat. Milers d'euros,160.7,Total,73.8
2022,1,10,Sant Martí,73,la Verneda i la Pau,Habitatge usat,49,Usat. Milers d'euros,160.7,Habitatge usat,73.8
2022,1,10,Sant Martí,73,la Verneda i la Pau,Habitatge usat,49,Total. Euros/m2 construït,2211.0,Total,73.8
2022,1,10,Sant Martí,73,la Verneda i la Pau,Habitatge usat,49,Total. Euros/m2 construït,2211.0,Habitatge usat,73.8
2022,1,10,Sant Martí,73,la Verneda i la Pau,Habitatge usat,49,Usat. Euros/m2 construït,2211.0,Total,73.8
2022,1,10,Sant Martí,73,la Verneda i la Pau,Habitatge usat,49,Usat. Euros/m2 construït,2211.0,Habitatge usat,73.8
2022,2,1,Ciutat Vella,1,el Raval,Habitatge nou lliure,3,Total. Milers d'euros,259.6,Total,67.0
2022,2,1,Ciutat Vella,1,el Raval,Habitatge nou lliure,3,Total. Milers d'euros,259.6,Habitatge nou lliure,66.0
2022,2,1,Ciutat Vella,1,el Raval,Habitatge nou lliure,3,Total. Milers d'euros,259.6,Habitatge usat,67.0
2022,2,1,Ciutat Vella,1,el Raval,Habitatge nou lliure,3,Nou. Milers d'euros,395.5,Total,67.0
2022,2,1,Ciutat Vella,1,el Raval,Habitatge nou lliure,3,Nou. Milers d'euros,395.5,Habitatge nou lliure,66.0
2022,2,1,Ciutat Vella,1,el Raval,Habitatge nou lliure,3,Nou. Milers d'euros,395.5,Habitatge usat,67.0
2022,2,1,Ciutat Vella,1,el Raval,Habitatge nou lliure,3,Usat. Milers d'euros,254.9,Total,67.0
2022,2,1,Ciutat Vella,1,el Raval,Habitatge nou lliure,3,Usat. Milers d'euros,254.9,Habitatge nou lliure,66.0
2022,2,1,Ciutat Vella,1,el Raval,Habitatge nou lliure,3,Usat. Milers d'euros,254.9,Habitatge usat,67.0
2022,2,1,Ciutat Vella,1,el Raval,Habitatge nou lliure,3,Total. Euros/m2 construït,3711.0,Total,67.0
2022,2,1,Ciutat Vella,1,el Raval,Habitatge nou lliure,3,Total. Euros/m2 construït,3711.0,Habitatge nou lliure,66.0
2022,2,1,Ciutat Vella,1,el Raval,Habitatge nou lliure,3,Total. Euros/m2 construït,3711.0,Habitatge usat,67.0
2022,2,1,Ciutat Vella,1,el Raval,Habitatge nou lliure,3,Nou. Euros/m2 construït,5960.2,Total,67.0
2022,2,1,Ciutat Vella,1,el Raval,Habitatge nou lliure,3,Nou. Euros/m2 construït,5960.2,Habitatge nou lliure,66.0
